County,Foreign_Born,Home_Ownership,Bachelor's_Degree
"Marion County, GA",5.980287693,76.91504178,12.1869783
"Meriwether County, GA",1.015522994,66.93807057,13.12275469
"Miller County, GA",1.941583657,66.73251679,19.67092338
"Mitchell County, GA",3.110844042,63.60424028,12.28727025
"Monroe County, GA",1.523668116,83.19672131,28.55772629
"Montgomery County, GA",4.305283757,76.46662171,19.58384333
"Morgan County, GA",2.339993059,74.33768288,29.87681815
"Murray County, GA",7.038913711,73.65233192,11.35153129
"Muscogee County, GA",5.241186477,49.50786416,28.42048084
"Newton County, GA",6.291373193,72.56552899,22.57795291
"Oconee County, GA",7.575396636,83.5799023,53.45950864
"Oglethorpe County, GA",1.188727127,78.30457045,22.66514806
"Paulding County, GA",7.068358662,80.30327074,26.5445486
"Peach County, GA",4.477079917,68.98858717,22.89919467
"Pickens County, GA",2.012619995,78.91427695,24.28229179
"Pierce County, GA",1.816163858,76.86327078,17.00007549
"Pike County, GA",1.410289893,83.64623739,20.15165441
"Polk County, GA",6.845812315,65.07701231,14.35529082
"Pulaski County, GA",2.376858501,64.51716394,12.88043478
"Putnam County, GA",4.327659191,79.64880227,25.59655597
"Quitman County, GA",1.651376147,80.68893528,10.94674556
"Rabun County, GA",5.113804316,76.70940171,28.04377565
"Randolph County, GA",0.8955223881,48.10027419,12.42617529
"Richmond County, GA",3.365461575,51.35624358,23.55561784
"Rockdale County, GA",9.934750804,65.62274368,28.12584887
"Schley County, GA",0.569550931,75.15842839,17.95296456
"Screven County, GA",1.247682875,74.16966363,15.72682927
"Seminole County, GA",0.7348908632,73.88447851,17.00507614
"Spalding County, GA",2.983015649,64.67323119,18.31723899
"Stephens County, GA",3.860541673,73.367277,15.99432283
"Stewart County, GA",21.05057606,60.41426928,15.80583453
"Sumter County, GA",2.988630948,56.6500611,22.1753475
"Talbot County, GA",0.1898843432,82.07249803,15.39333484
"Taliaferro County, GA",2.385321101,75.11664075,11.46153846
"Tattnall County, GA",5.195606565,70.12711864,13.97513698
"Taylor County, GA",1.538658802,62.3687664,16.32837985
"Telfair County, GA",7.029083129,73.7449118,8.046901943
"Terrell County, GA",2.387827632,58.81818182,12.97483966
"Thomas County, GA",2.402277455,62.27983267,23.82176246
"Tift County, GA",5.214924722,61.66492693,18.71590276
"Toombs County, GA",6.045424182,64.03526758,16.36700006
"Towns County, GA",2.646261757,79.06295754,31.98660247
"Treutlen County, GA",0.7955077211,61.78649237,13.69926199
"Troup County, GA",3.822975247,59.47551491,20.30912235
"Turner County, GA",3.710366539,68.37552067,10.50802581
"Twiggs County, GA",1.01822753,89.03448276,10.64676617
"Union County, GA",2.905948553,81.37373362,25.48759318
"Upson County, GA",2.25052464,64.62735305,15.37371405
"Walker County, GA",1.120987292,74.28604286,19.6691138
"Walton County, GA",5.556919552,77.52568242,24.27794948
"Ware County, GA",2.202299747,62.33929131,15.13672279
"Warren County, GA",0.6157398499,71.61953728,11.05092091
"Washington County, GA",1.777221527,67.81973539,17.42499645
"Wayne County, GA",2.599332827,64.37604612,14.1242659
"Webster County, GA",7.094307562,81.50684932,9.303686366
"Wheeler County, GA",0.5033112583,68.37820914,12.75041736
"White County, GA",2.25102077,75.58971384,23.12518823
"Whitfield County, GA",17.40219153,67.90233818,18.5770751
"Wilcox County, GA",4.004977939,73.62945178,13.62725451
"Wilkes County, GA",2.809573361,65.72420635,15.63791875
"Wilkinson County, GA",2.135110709,80.31995171,12.05488402
"Worth County, GA",1.719308413,72.61904762,9.508650519
"Hawaii County, HI",12.85052161,71.44946735,30.6634862
"Honolulu County, HI",19.38867439,58.85046449,36.63814454
"Kalawao County, HI",4,0,34
"Kauai County, HI",15.20180653,64.82722604,30.37049691
"Maui County, HI",17.21785573,65.33766993,30.13583852
"Ada County, ID",5.78117525,71.34771639,42.76029611
"Adams County, ID",0.873655914,83.81742739,21.29550014
"Bannock County, ID",3.38655443,68.24853229,29.51004418
"Bear Lake County, ID",2.439403356,80.62849763,20.78228087
"Benewah County, ID",0.9968143048,73.65394668,18.60127684
"Bingham County, ID",5.245269724,80.06655148,19.85023826
"Blaine County, ID",16.97047179,75.08066251,44.52596584
"Boise County, ID",3.291074401,86.04240283,27.08604954
"Bonner County, ID",1.873853593,78.24006657,27.1650588
"Bonneville County, ID",4.096714596,70.99900948,31.87862033
"Boundary County, ID",4.150790434,77.51592357,18.15208504
"Butte County, ID",2.994241843,78.90625,16.23064602
"Camas County, ID",1.3239188,76.16099071,27.01227831
"Canyon County, ID",8.369573543,74.76545254,21.59643491
"Caribou County, ID",5.058090111,77.83933518,15.66318596
"Cassia County, ID",9.666519168,69.30317848,20.49141703
"Clark County, ID",30.68783069,70.54263566,15.26104418
"Clearwater County, ID",2.088535755,79.97721447,18.10223101
"Custer County, ID",0.6906077348,77.87610619,28.78218108
"Elmore County, ID",8.938508625,62.52788104,20.85370543
"Franklin County, ID",2.740678909,77.39726027,17.20908452
"Fremont County, ID",5.65130557,83.91203704,21.37969095
"Gem County, ID",5.636363636,75.4446915,22.4501845
"Gooding County, ID",12.35180412,72.1411417,15.79942294
"Idaho County, ID",1.781140168,78.29774345,21.45950281
"Jefferson County, ID",4.161488704,82.35477502,26.77217642
"Jerome County, ID",17.22644439,73.03509639,13.10252996
"Kootenai County, ID",2.205356525,72.32321423,26.72716483
"Latah County, ID",4.399077047,59.92215456,44.32062645
"Lemhi County, ID",1.069252766,83.56370192,22.17788861
"Lewis County, ID",1.597796143,73.37164751,18.51851852
"Lincoln County, ID",16.02921392,73.51029252,11.20234604
"Madison County, ID",4.077200069,40.01168712,39.05261358
"Minidoka County, ID",12.48497179,72.11667113,15.91584894
"Nez Perce County, ID",2.298578199,71.5720626,25.66728845
"Oneida County, ID",1.399825022,88.15860945,23.78673958
"Owyhee County, ID",8.876525783,71.090608,13.91804098
"Payette County, ID",5.459309374,70.84046193,20.15472074
"Power County, ID",14.04395049,71.05952827,14.67851974
"Shoshone County, ID",1.320994104,73.01935013,11.64228312
"Teton County, ID",8.973165157,78.38776928,47.0848165
"Twin Falls County, ID",8.273357471,69.40647482,23.59382521
"Valley County, ID",0.6339814032,84.73462953,36.40379229
"Washington County, ID",6.115718055,71.7595945,17.47989276
"Adams County, IL",1.244224875,72.18988723,26.92467749
"Alexander County, IL",0.779319521,77.93862189,10.34849694
"Bond County, IL",1.928358209,71.99356913,21.0627011
"Boone County, IL",9.856151443,83.93608074,24.00521483
"Brown County, IL",2.699715819,70.81316554,14.03127715
"Bureau County, IL",3.349094961,75.94417668,21.45603583
"Calhoun County, IL",0.5366726297,89.04564315,19.52933985
"Carroll County, IL",1.705784276,77.18853886,18.67785939
"Cass County, IL",10.64453879,77.15827338,19.23737547
"Champaign County, IL",13.05653069,53.54141657,45.62334879
"Christian County, IL",1.017909303,76.82772953,17.18600888
"Clark County, IL",0.5495571216,80.7197146,24.42087636
"Clay County, IL",0.4302536232,76.73909074,15.00972552
"Clinton County, IL",2.246067355,79.55564755,23.60541116
"Coles County, IL",2.128473107,60.03433897,26.9773085
"Cook County, IL",21.01473447,57.54125352,41.28360116
"Crawford County, IL",1.051844733,79.01350087,18.91931684
"Cumberland County, IL",1.454963147,81.12023177,17.7399757
"DeKalb County, IL",6.484516219,60.01430798,34.06541978
"De Witt County, IL",1.660766012,76.38470801,21.48916968
"Douglas County, IL",3.302221771,78.56020942,19.87174651
"DuPage County, IL",19.86257723,73.14644423,51.06481604
"Edgar County, IL",0.9731782578,73.6772835,18.79189211
"Edwards County, IL",0.6470397929,79.16190476,13.90041494
"Effingham County, IL",2.283633,77.80536246,25.9459004
"Fayette County, IL",1.691203876,79.65616046,14.82212139
"Ford County, IL",1.720557698,76.26999473,19.77080433
"Franklin County, IL",0.8145993124,75.07300404,17.65697587
"Fulton County, IL",1.056662017,77.83590111,17.68840935
"Gallatin County, IL",0.3422589088,76.70533643,12.40478781
"Greene County, IL",0.3245942572,76.93154303,15.44705882
"Grundy County, IL",4.013377926,75.77542207,25.68681711
"Hamilton County, IL",1.048951049,77.13237542,17.16391716
"Hancock County, IL",1.43328404,81.67776298,24.56181904
"Hardin County, IL",0.3274215553,80.13513514,12.02277294
"Henderson County, IL",0.4863508001,86.30236794,20.70410729
"Henry County, IL",1.397562911,79.76915837,24.6624921
"Iroquois County, IL",3.394593795,79.16555229,17.64828739
"Jackson County, IL",5.669851061,48.45026585,35.22234358
"Jasper County, IL",0.9897794513,81.75202156,21.37792848
"Jefferson County, IL",1.660232703,71.98538368,18.14072099
"Jersey County, IL",1.006429969,81.08597285,21.78652133
"Jo Daviess County, IL",1.590556923,79.85904308,27.85666808
"Johnson County, IL",1.472245174,85.26546517,16.64566268
"Kane County, IL",16.74844467,75.17702488,36.34327158
"Kankakee County, IL",5.099561538,68.07913084,20.32001557
"Kendall County, IL",9.77521744,84.09453485,35.77005971
"Knox County, IL",3.336616349,68.70840166,20.40798761
"Lake County, IL",18.90504081,73.80393573,46.94865835
"LaSalle County, IL",3.36362391,73.35032129,18.4092698
"Lawrence County, IL",1.620703176,74.88020641,14.11669075
"Lee County, IL",2.255924725,70.82449338,18.89443225
"Livingston County, IL",1.716474239,72.29457893,18.66195786
"Logan County, IL",1.270203732,70.63327628,20.17610445
"McDonough County, IL",3.039824626,61.25862069,31.17970806
"McHenry County, IL",9.00097386,82.22782267,35.3124253
"McLean County, IL",6.885056398,64.98956067,45.98298542
"Macon County, IL",2.492708273,68.93132236,23.87557326
"Macoupin County, IL",1.028792839,77.7594353,19.30612754
"Madison County, IL",2.164120642,73.1467029,29.35605445
"Marion County, IL",1.329142583,73.79889735,16.70771125
"Marshall County, IL",1.166950596,78.67928327,17.4340949
"Mason County, IL",0.6424965581,80.4422944,17.32233503
"Massac County, IL",1.280509374,78.08978385,14.73059812
"Menard County, IL",1.03386519,79.6460177,25.86863673
"Mercer County, IL",1.115217945,79.48717949,17.87908468
"Monroe County, IL",1.157427303,84.10615555,37.86470541
"Montgomery County, IL",1.121613995,75.44186873,18.19020789
"Morgan County, IL",1.113070981,71.00729707,22.44045312
"Moultrie County, IL",0.8739935311,77.98763736,20.7398299
"Ogle County, IL",3.659622233,73.20613255,23.40236275
"Peoria County, IL",6.275871204,65.5141728,33.70539378
"Perry County, IL",1.400266717,76.86264883,10.94645327
"Piatt County, IL",0.682716493,83.31121922,30.8277027
"Pike County, IL",0.8324309691,78.95012208,18.06146115
"Pope County, IL",0.9476177942,82.65381764,15.44295071
"Pulaski County, IL",0.7340158393,71.68610817,14.50234353
"Putnam County, IL",1.830135039,82.25,23.48814707
"Randolph County, IL",2.120803604,75.99141631,13.73871821
"Richland County, IL",1.698905574,73.09175019,18.86550778
"Rock Island County, IL",7.999638434,68.59573213,24.06162692
"St. Clair County, IL",3.173787243,67.92782594,30.37883673
"Saline County, IL",1.04809399,74.1957698,20.21604042
"Sangamon County, IL",3.011390869,70.06915267,34.57008546
"Schuyler County, IL",1.613606629,80.69724771,16.92278505
"Scott County, IL",0.85731782,82.01844262,22.01039861
"Shelby County, IL",1.154833191,79.21707373,18.27949857
"Stark County, IL",2.354031511,75.96732588,18.97089397
"Stephenson County, IL",2.371745875,69.54543104,20.27505533
"Tazewell County, IL",1.650720619,77.27848573,27.50455373
"Union County, IL",2.745006424,78.45630637,21.72859451
"Vermilion County, IL",2.314033975,69.4923756,15.61870532
"Wabash County, IL",1.872626093,76.76852239,18.47664016
"Warren County, IL",6.175417661,76.47747221,21.0771763
"Washington County, IL",0.4789202525,82.42561336,23.05440598
"Wayne County, IL",1.773423451,78.63609813,15.80667963
"White County, IL",1.185485037,76.42706131,15.99399099
"Whiteside County, IL",2.821717144,74.43015023,19.31317273
"Will County, IL",12.69780445,82.22526185,36.07758518
"Williamson County, IL",2.212455304,70.95473511,27.11238977
"Winnebago County, IL",8.706529722,65.65347961,24.14015599
"Woodford County, IL",1.603582027,82.29541596,35.39521561
"Adams County, IN",0.8931811204,82.20908576,15.39034496
"Allen County, IN",7.485160433,69.48385865,30.4845794
"Bartholomew County, IN",11.00508674,70.15225948,34.80889618
"Benton County, IN",1.756803307,78.35232252,18.68300153
"Blackford County, IN",0.745403346,75.6626506,14.77460467
"Boone County, IN",4.59605531,79.93249008,49.49848281
"Brown County, IN",1.856507445,85.60790274,27.50461487
"Carroll County, IN",1.809089572,79.44019079,16.64564943
"Cass County, IN",9.259650978,74.74281897,15.40676469
"Clark County, IN",3.923150374,74.4983697,24.59933439
"Clay County, IN",0.8486134263,77.60506621,16.9422164
"Clinton County, IN",7.986069049,72.69423356,16.3246225
"Crawford County, IN",0.7611074113,79.38191882,12.22858665
"Daviess County, IN",3.683594805,70.31707737,15.13723982
"Dearborn County, IN",1.189138023,83.1584233,24.74229716
"Decatur County, IN",1.483050847,73.6433356,20.45454545
"DeKalb County, IN",1.002031769,81.51681093,18.9612868
"Delaware County, IN",1.792146653,65.57767716,25.46867856
"Dubois County, IN",4.790748899,77.46745426,23.92683837
"Elkhart County, IN",8.534091404,71.24360636,20.03540958
"Fayette County, IN",1.359497243,69.50992556,15.42325126
"Floyd County, IN",2.797071991,74.36511274,31.29508078
"Fountain County, IN",1.287345154,74.2228739,13.49302085
"Franklin County, IN",1.072210066,81.37254902,20.68551192
"Fulton County, IN",2.938295788,77.9830639,17.80449406
"Gibson County, IN",1.642125674,76.05948528,17.96404514
"Grant County, IN",2.333233173,72.03013183,18.43030509
"Greene County, IN",1.116504854,75.42513644,16.12447603
"Hamilton County, IN",9.172681939,76.30656113,60.77449776
"Hancock County, IN",2.129225396,80.42260692,32.82474375
"Harrison County, IN",1.259953634,83.21915485,20.64612751
"Hendricks County, IN",5.903016984,77.62681863,39.22952445
"Henry County, IN",0.8648007687,75.29785972,17.06262881
"Howard County, IN",1.9939606,71.66518866,19.83737582
"Huntington County, IN",1.610398103,75.58193208,21.92315271
"Jackson County, IN",5.693326409,73.1193809,18.56154383
"Jasper County, IN",2.738689666,81.12952047,19.01018795
"Jay County, IN",0.9534986064,76.59127426,12.94334069
"Jefferson County, IN",1.234231781,69.96121024,17.97874179
"Jennings County, IN",1.177109743,80.95784342,14.14152034
"Johnson County, IN",4.888485477,74.01201181,32.43575409
"Knox County, IN",1.991811442,65.49554976,18.10808574
"Kosciusko County, IN",4.973769921,76.14365523,24.12720743
"LaGrange County, IN",2.043900505,82.97603038,11.22769754
"Lake County, IN",7.040640409,70.92228152,24.45125969
"LaPorte County, IN",3.128815221,74.12744304,21.08458165
"Lawrence County, IN",1.216944118,79.34085731,18.99802983
"Madison County, IN",1.652303803,70.17455781,19.43333151
"Marion County, IN",10.21552128,55.45913445,33.21463844
"Marshall County, IN",5.070550554,76.49423589,20.03295745
"Martin County, IN",0.2838892832,78.75346959,14.07364285
"Miami County, IN",1.090342679,75.46101461,15.52627401
"Monroe County, IN",7.974154857,55.28486409,48.20287782
"Montgomery County, IN",3.348413909,75.29862373,20.84169884
"Morgan County, IN",1.144139248,82.43790994,20.28562868
"Newton County, IN",3.152794851,82.50137137,13.41290714
"Noble County, IN",5.386772364,76.58299412,17.73005173
"Ohio County, IN",0.6193505189,77.42946708,15.66484517
"Orange County, IN",1.45690004,77.7638033,13.9477324
"Owen County, IN",0.5617714526,79.7188755,15.29899042
"Parke County, IN",0.7227292215,81.74672489,15.06670154
"Perry County, IN",1.17794225,75.16477722,16.16302041
"Pike County, IN",0.7115400344,85.62909958,14.11641687
"Porter County, IN",3.665311067,77.00345868,29.91010488
"Posey County, IN",1.304209942,80.70537381,25.47827542
"Pulaski County, IN",2.264362298,76.74661105,14.0524379
"Putnam County, IN",2.617616805,73.94988413,19.43080267
"Randolph County, IN",1.716423981,76.32224512,15.12787424
"Ripley County, IN",1.296998965,77.17293504,18.9988854
"Rush County, IN",0.7477865518,71.18618842,15.65882151
"St. Joseph County, IN",6.572242536,68.13596859,31.95736991
"Scott County, IN",1.212965619,69.96801816,11.52374787
"Shelby County, IN",3.384512684,72.62393257,19.6234935
"Spencer County, IN",1.971407073,80.05853907,19.91381746
"Starke County, IN",1.596018534,83.91349601,13.11465283
"Steuben County, IN",1.443185441,79.89705669,24.42703067
